Reporting Year,Facility ID,Facility Name,Industry,Chemical ID,Chemical Name,CAS No,Processed,Manufactured,Other Use,Released to Air,Released to Land,Released to Surface Water,Released to Disposal,Released to Recycling
2010,511,Dextran Products Limited,Pharmaceutical & Medicine Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,2357,,2357,,,,
2010,511,Dextran Products Limited,Pharmaceutical & Medicine Mfg.,24,Particulate Matter 2.5 (PM2.5),,450,,,45,,,,
2010,511,Dextran Products Limited,Pharmaceutical & Medicine Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,,257415,21200,,,,
2010,566,Dhd Food Products Inc,All Other Food Mfg.,15,Lead and its compounds,,,1,,1,,,,
2010,566,Dhd Food Products Inc,All Other Food Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,32,,32,,,,
2010,566,Dhd Food Products Inc,All Other Food Mfg.,24,Particulate Matter 2.5 (PM2.5),,,1,,1,,,,
2010,218,Digital Specialty Chemicals Limited,All Other Misc. Chemical Product Mfg.,7,Chloroform (Trichloromethane),67-66-3,,,1907,,,,,
2010,218,Digital Specialty Chemicals Limited,All Other Misc. Chemical Product Mfg.,13,Dichloromethane (Methylene chloride),75-09-2,,,5684,,,,,
2010,218,Digital Specialty Chemicals Limited,All Other Misc. Chemical Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,,31554,654,,,,
2010,464,Dimpflmeier Bakery Ltd,Commercial Bakeries & Frozen Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1510,,1510,,,,
2010,464,Dimpflmeier Bakery Ltd,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,41,,41,,,,
2010,464,Dimpflmeier Bakery Ltd,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,27491,68,27559,,,,
2010,481,Dominion Colour Corporation,Other Basic Organic Chemical Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,3537,,3537,,,,
2010,481,Dominion Colour Corporation,Other Basic Organic Chemical Mfg.,24,Particulate Matter 2.5 (PM2.5),,,1566,,1566,,,,
2010,481,Dominion Colour Corporation,Other Basic Organic Chemical Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,120,,120,,,,
2010,126,Eastend Bindery Limited,Support Activities for Printing,25,Volatile Organic Compounds (VOCs) Total,,245,,,245,,,,
2010,238,Eco II Manufacturing Inc,Plastics Bag Manufacturing,25,Volatile Organic Compounds (VOCs) Total,,3160,,,3160,,,,
2010,24353,Ecolo Odor Control Technologies,All Other Misc. Chemical Product Mfg.,16,Manganese and its compounds,,2223,,,0,0,0,,
2010,24353,Ecolo Odor Control Technologies,All Other Misc. Chemical Product Mfg.,18,Nickel and its compounds,,1,,,0,0,0,,
2010,24353,Ecolo Odor Control Technologies,All Other Misc. Chemical Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,31713,,,0,0,0,,
2010,174,ElectroPack Inc,All Other Plastic Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,3,,3,,,,
2010,174,ElectroPack Inc,All Other Plastic Product Mfg.,21,Vinyl chloride,75-01-4,42223,,0,,,,,
2010,174,ElectroPack Inc,All Other Plastic Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,42223,1,,1,,,,
2010,23427,Eles Urethane Products Inc,Urethane & Miscellaneous Foam Product Mfg.,13,Dichloromethane (Methylene chloride),75-09-2,,,1620,540,,,,
2010,353,Emery Oleochemicals Canada Limited,All Other Misc. Chemical Product Mfg.,18,Nickel and its compounds,,,,16180,0,0,0,,
2010,353,Emery Oleochemicals Canada Limited,All Other Misc. Chemical Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,0,41470,0,41470,0,0,,
2010,353,Emery Oleochemicals Canada Limited,All Other Misc. Chemical Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,0,284,0,284,0,0,,
2010,353,Emery Oleochemicals Canada Limited,All Other Misc. Chemical Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,0,820,0,820,0,0,,
2010,484,Esstee Graphics Inc,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,2745,,201,1512,,,,
2010,494,Estee Lauder Cosmetics Ltd,Toilet Preparation Mfg.,9,"Chromium, Non-Hexavalent and its compounds",,524,,,0,,,,
2010,550,Estee Lauder Cosmetics Ltd,Toilet Preparation Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,291,,291,,,,
2010,494,Estee Lauder Cosmetics Ltd,Toilet Preparation Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,293,,293,,,,
2010,494,Estee Lauder Cosmetics Ltd,Toilet Preparation Mfg.,25,Volatile Organic Compounds (VOCs) Total,,39388,22,6917,3652,,,,
2010,131,Euro Breads,Commercial Bakeries & Frozen Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,578,,578,,,,
2010,131,Euro Breads,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,44,,44,,,,
2010,131,Euro Breads,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,4409,,4409,,,,
2010,22251,EverReddy Duplicating Service Inc,Other Printing,16,Manganese and its compounds,,16,,,1,,,,
2010,22251,EverReddy Duplicating Service Inc,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,2446,,,122,,,,
2010,313,Express Printing,Quick Printing,25,Volatile Organic Compounds (VOCs) Total,,,22,,19,,,,
2010,287,FPC Flexible Packaging Corp,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,,428822,428822,,,,
2010,272,Fenzi North America,Resin & Synthetic Rubber Mfg.,16,Manganese and its compounds,,46600,,,11,,,,
2010,272,Fenzi North America,Resin & Synthetic Rubber Mfg.,24,Particulate Matter 2.5 (PM2.5),,1714259,,,423,,,,
2010,579,Fermar Asphalt Limited,Asphalt Paving Mixture & Block Mfg.,14,Formaldehyde,50-00-0,,613,,613,,,,
2010,579,Fermar Asphalt Limited,Asphalt Paving Mixture & Block Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,5190,,5190,,,,
2010,579,Fermar Asphalt Limited,Asphalt Paving Mixture & Block Mfg.,24,Particulate Matter 2.5 (PM2.5),,,577,,577,,,,
2010,579,Fermar Asphalt Limited,Asphalt Paving Mixture & Block Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,6998,,6998,,,,
2010,23517,Fiera Foods Company,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,93,,93,,,,
2010,23517,Fiera Foods Company,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,12620,,12620,,,,
2010,424,Firestone Printing,Digital Printing,3,Benzene,71-43-2,20,,,1,,,,
2010,433,Flash Reproductions Ltd,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,1341,,,1341,,,,
2010,378,FlexoPartners Inc,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,,7751,3240,,,,
2010,23527,Fortescue Bindery Ltd,Support Activities for Printing,25,Volatile Organic Compounds (VOCs) Total,,,,224,224,,,,
2010,434,Four L Graphics Ltd,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,,1325,1297,,,,
2010,25106,Furfari Paving Co Ltd Scarborough Asphalt Plant,Asphalt Paving Mixture & Block Mfg.,14,Formaldehyde,50-00-0,,444,,444,,,,
2010,25106,Furfari Paving Co Ltd Scarborough Asphalt Plant,Asphalt Paving Mixture & Block Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,3806,,3806,,,,
2010,25106,Furfari Paving Co Ltd Scarborough Asphalt Plant,Asphalt Paving Mixture & Block Mfg.,24,Particulate Matter 2.5 (PM2.5),,,836,,836,,,,
2010,25106,Furfari Paving Co Ltd Scarborough Asphalt Plant,Asphalt Paving Mixture & Block Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,6242,,6242,,,,
2010,21855,Furniture Specialty Co,Other Millwork,24,Particulate Matter 2.5 (PM2.5),,,22,,22,,,,
2010,108,Fusebox Designs,Commercial Screen Printing,13,Dichloromethane (Methylene chloride),75-09-2,,,270,270,,,,
2010,108,Fusebox Designs,Commercial Screen Printing,19,Tetrachloroethylene (Perchloroethylene),127-18-4,,,270,270,,,,
2010,591,Gay Lea Foods CoOp Ltd Clayson Division,Dairy Product (except Frozen & Fluid) Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1666,,1666,,,,
2010,591,Gay Lea Foods CoOp Ltd Clayson Division,Dairy Product (except Frozen & Fluid) Mfg.,24,Particulate Matter 2.5 (PM2.5),,,32,,32,,,,
2010,591,Gay Lea Foods CoOp Ltd Clayson Division,Dairy Product (except Frozen & Fluid) Mfg.,25,Volatile Organic Compounds (VOCs) Total,,150,92,,234,,,,
2010,590,Gay Lea Foods CoOp Ltd Longlife Of Canada Division,Dairy Product (except Frozen & Fluid) Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,3288,,3288,,,,
2010,590,Gay Lea Foods CoOp Ltd Longlife Of Canada Division,Dairy Product (except Frozen & Fluid) Mfg.,24,Particulate Matter 2.5 (PM2.5),,,63,,63,,,,
2010,590,Gay Lea Foods CoOp Ltd Longlife Of Canada Division,Dairy Product (except Frozen & Fluid) Mfg.,25,Volatile Organic Compounds (VOCs) Total,,150,180,,322,,,,
2010,518,Gazzola Paving Limited,Asphalt Paving Mixture & Block Mfg.,14,Formaldehyde,50-00-0,,553,,553,,,,
2010,518,Gazzola Paving Limited,Asphalt Paving Mixture & Block Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,4727,,4727,,,,
2010,518,Gazzola Paving Limited,Asphalt Paving Mixture & Block Mfg.,24,Particulate Matter 2.5 (PM2.5),,,447,,447,,,,
2010,518,Gazzola Paving Limited,Asphalt Paving Mixture & Block Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,6094,2010,8104,,,,
2010,567,Geovin Furniture Inc,Other Wood Household Furniture Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,,5387,5387,,,,
2010,406,Gibson Greenwood Inc,Wood Kitchen Cabinet & Counter Top Mfg.,25,Volatile Organic Compounds (VOCs) Total,,487,,,487,,,,
2010,546,Give And Go Prepared Foods Finch Bakery,Commercial Bakeries & Frozen Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,0,5172,0,5172,0,0,,
2010,546,Give And Go Prepared Foods Finch Bakery,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,0,105,0,105,0,0,,
2010,546,Give And Go Prepared Foods Finch Bakery,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,0,102,0,102,0,0,,
2010,548,Give And Go Prepared Foods Humber Bakery,Commercial Bakeries & Frozen Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,0,3520,0,3520,0,0,,
2010,548,Give And Go Prepared Foods Humber Bakery,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,0,72,0,72,0,0,,
2010,340,Glenparr Trade Litho Ltd,Other Printing,16,Manganese and its compounds,,,,11,,,,,
2010,340,Glenparr Trade Litho Ltd,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,,25002,25002,,,,
2010,295,Global Contract Inc,Wood Office Furniture Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,578,,578,,,,
2010,295,Global Contract Inc,Wood Office Furniture Mfg.,24,Particulate Matter 2.5 (PM2.5),,,234,,234,,,,
2010,295,Global Contract Inc,Wood Office Furniture Mfg.,25,Volatile Organic Compounds (VOCs) Total,,2904,473,332,3709,,,,
2010,458,Global Wood Concepts Ltd,Wood Office Furniture Mfg.,24,Particulate Matter 2.5 (PM2.5),,,776,,776,,,,
2010,458,Global Wood Concepts Ltd,Wood Office Furniture Mfg.,25,Volatile Organic Compounds (VOCs) Total,,172,10,,182,,,,
2010,23032,Golden Summit Woodworking Inc,Other Wood Household Furniture Mfg.,24,Particulate Matter 2.5 (PM2.5),,,1300,,1130,,,,
2010,23032,Golden Summit Woodworking Inc,Other Wood Household Furniture Mfg.,25,Volatile Organic Compounds (VOCs) Total,,550,,,23,,,,
2010,23918,Golden Woodworking Inc,Other Wood Household Furniture Mfg.,24,Particulate Matter 2.5 (PM2.5),,,58,,58,,,,
2010,560,Goldrich Printpak Inc,Other Printing,23,Nitrogen Oxides (NOx),11104-93-1,,288,,288,,,,
2010,560,Goldrich Printpak Inc,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,,3652,3348,,,,
2010,23097,Gourmet Baker East Inc,Commercial Bakeries & Frozen Product Mfg.,14,Formaldehyde,50-00-0,,1,,1,,,,
2010,23097,Gourmet Baker East Inc,Commercial Bakeries & Frozen Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,767,,767,,,,
2010,23097,Gourmet Baker East Inc,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,58,,58,,,,
2010,23097,Gourmet Baker East Inc,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,1753,,1753,,,,
2010,621,Griffith Foods Limited,All Other Food Mfg.,14,Formaldehyde,50-00-0,,,3,3,,,,
2010,621,Griffith Foods Limited,All Other Food Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,3803,,3803,,,,
2010,621,Griffith Foods Limited,All Other Food Mfg.,24,Particulate Matter 2.5 (PM2.5),,,9449,,9449,,,,
2010,621,Griffith Foods Limited,All Other Food Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,18012,,18012,,,,
2010,459,Halltech Inc,Adhesive Mfg.,14,Formaldehyde,50-00-0,,,152,1,,,,
2010,459,Halltech Inc,Adhesive Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,516,,516,,,,
2010,459,Halltech Inc,Adhesive Mfg.,25,Volatile Organic Compounds (VOCs) Total,,5101109,,,500,,,,
2010,526,Hamilton Kent Inc,Other Rubber Product Mfg.,15,Lead and its compounds,,7384,,,,,,,
2010,526,Hamilton Kent Inc,Other Rubber Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,1294,,,335,,,,
2010,462,Handi Foods Ltd,Commercial Bakeries & Frozen Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1725,,1725,,,,
2010,461,Handi Foods Ltd,Cookie & Cracker Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,1149,,1149,,,,
2010,462,Handi Foods Ltd,Commercial Bakeries & Frozen Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,33,,33,,,,
2010,462,Handi Foods Ltd,Commercial Bakeries & Frozen Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,10777,,10777,,,,
2010,22490,Harding Display Corporation,All Other Misc. Wood Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,0,195,0,195,0,0,,
2010,314,Harmony Printing,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,935,,1248,1439,,,,
2010,545,Helmitin Toronto Plant,Paint & Coating Mfg.,13,Dichloromethane (Methylene chloride),75-09-2,186135,,,861,,,,
2010,545,Helmitin Toronto Plant,Paint & Coating Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,285,,285,,,,
2010,545,Helmitin Toronto Plant,Paint & Coating Mfg.,24,Particulate Matter 2.5 (PM2.5),,,59,,59,,,,
2010,545,Helmitin Toronto Plant,Paint & Coating Mfg.,20,Trichloroethylene,079-01-6,9280,,,4,,,,
2010,545,Helmitin Toronto Plant,Paint & Coating Mfg.,25,Volatile Organic Compounds (VOCs) Total,,466899,,,518,,,,
2010,225,Henry Company Canada Inc Scarborough,All Other Misc. Chemical Product Mfg.,5,Cadmium and its compounds,,,,5,1,,,,
2010,225,Henry Company Canada Inc Scarborough,All Other Misc. Chemical Product Mfg.,15,Lead and its compounds,,,,167,1,,,,
2010,225,Henry Company Canada Inc Scarborough,All Other Misc. Chemical Product Mfg.,16,Manganese and its compounds,,,,17,1,,,,
2010,225,Henry Company Canada Inc Scarborough,All Other Misc. Chemical Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,324,,324,,,,
2010,225,Henry Company Canada Inc Scarborough,All Other Misc. Chemical Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,1906,,1906,,,,
2010,225,Henry Company Canada Inc Scarborough,All Other Misc. Chemical Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,109363,15,,591,,,,
2010,221,Humberline Packaging Inc,Plastic Bottle Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,37,,37,,,,
2010,24379,"Hunter Douglas Canada (operating as Shade-O-Matic LP, Vinylbilt LP & Hunter Douglas Canada LP)",Blind & Shade Mfg.,25,Volatile Organic Compounds (VOCs) Total,,0,0,242,242,0,0,0,0
2010,616,Hymopack Ltd,Plastics Bag Manufacturing,24,Particulate Matter 2.5 (PM2.5),,,508,,508,,,,
2010,616,Hymopack Ltd,Plastics Bag Manufacturing,25,Volatile Organic Compounds (VOCs) Total,,586928,7,,586935,,,,
2010,23399,ICL Industrial Containers A Division Of BWAY Corp,All Other Plastic Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,205,,205,,,,
2010,23399,ICL Industrial Containers A Division Of BWAY Corp,All Other Plastic Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,214,,214,,,,
2010,23399,ICL Industrial Containers A Division Of BWAY Corp,All Other Plastic Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,,3594,2542,,,,
2010,300,ISP Canada Corp,All Other Misc. Chemical Product Mfg.,14,Formaldehyde,50-00-0,180078,0,,8,,,,
2010,300,ISP Canada Corp,All Other Misc. Chemical Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,405,,405,,,,
2010,300,ISP Canada Corp,All Other Misc. Chemical Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,43,,43,,,,
2010,300,ISP Canada Corp,All Other Misc. Chemical Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,1230972,22,,449,,,,
2010,425,Ideal Labels Inc,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,35,,,31,,,,
2010,22197,Identifab Industries,Commercial Screen Printing,25,Volatile Organic Compounds (VOCs) Total,,63,,1049,1112,,,,
2010,24244,In House Printing Services,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,1390,,3608,3740,,,,
2010,91,Informco Inc,Other Printing,24,Particulate Matter 2.5 (PM2.5),,,0,,,,,,
2010,91,Informco Inc,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,,,1219,853,,,,
2010,23418,Inktech International Corporation,Printing Ink Mfg.,8,"Chromium, Hexavalent and its compounds",,218,,0,0,,,,
2010,23418,Inktech International Corporation,Printing Ink Mfg.,15,Lead and its compounds,,1195,,0,0,,,,
2010,23418,Inktech International Corporation,Printing Ink Mfg.,25,Volatile Organic Compounds (VOCs) Total,,51193,4,0,51197,,,,
2010,336,Integrated Plastics Inc,All Other Plastic Product Mfg.,24,Particulate Matter 2.5 (PM2.5),,,130,,130,,,,
2010,336,Integrated Plastics Inc,All Other Plastic Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,61,,61,,,,
2010,441,Ipex Inc,Plastic Pipe & Pipe Fitting Mfg.,13,Dichloromethane (Methylene chloride),75-09-2,,,20,,,,,
2010,438,Ipex Inc,Plastic Pipe & Pipe Fitting Mfg.,24,Particulate Matter 2.5 (PM2.5),,296,,,296,,,,
2010,441,Ipex Inc,Plastic Pipe & Pipe Fitting Mfg.,24,Particulate Matter 2.5 (PM2.5),,779,,,779,,,,
2010,441,Ipex Inc,Plastic Pipe & Pipe Fitting Mfg.,25,Volatile Organic Compounds (VOCs) Total,,1501,,829,2330,,,,
2010,438,Ipex Inc,Plastic Pipe & Pipe Fitting Mfg.,25,Volatile Organic Compounds (VOCs) Total,,139,,101,240,,,,
2010,233,Jacobs & Thompson Inc.,Urethane & Miscellaneous Foam Product Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,375,,375,,,,
2010,233,Jacobs & Thompson Inc.,Urethane & Miscellaneous Foam Product Mfg.,25,Volatile Organic Compounds (VOCs) Total,,60317,21,,60337,,,,
2010,157,Joan Manying Wong,Other Printing,25,Volatile Organic Compounds (VOCs) Total,,244,,,244,,,,
2010,597,John E. Goudey Mfg. Ltd.,Paint & Coating Mfg.,13,Dichloromethane (Methylene chloride),75-09-2,12748,,,13,,,,
2010,597,John E. Goudey Mfg. Ltd.,Paint & Coating Mfg.,25,Volatile Organic Compounds (VOCs) Total,,12000,,,12,,,,
2010,21943,Joriki Inc,Soft Drink & Ice Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,0,422,0,422,,,,
2010,21943,Joriki Inc,Soft Drink & Ice Mfg.,24,Particulate Matter 2.5 (PM2.5),,0,16,0,16,,,,
2010,21943,Joriki Inc,Soft Drink & Ice Mfg.,25,Volatile Organic Compounds (VOCs) Total,,572,46,0,46,,,,
2010,23322,Jose DeSa,Wood Kitchen Cabinet & Counter Top Mfg.,14,Formaldehyde,50-00-0,0,0,2,2,0,0,,
2010,23322,Jose DeSa,Wood Kitchen Cabinet & Counter Top Mfg.,24,Particulate Matter 2.5 (PM2.5),,0,90,0,90,0,0,,
2010,23322,Jose DeSa,Wood Kitchen Cabinet & Counter Top Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,,395,395,,,,
2010,23054,KIK Operating Partnership,Soap & Cleaning Compound Mfg.,14,Formaldehyde,50-00-0,303,,,,,,,
2010,398,KIK Operating Partnership,Soap & Cleaning Compound Mfg.,14,Formaldehyde,50-00-0,248,,,,,,,
2010,398,KIK Operating Partnership,Soap & Cleaning Compound Mfg.,15,Lead and its compounds,,14,,,,,,,
2010,23054,KIK Operating Partnership,Soap & Cleaning Compound Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,617,,617,,,,
2010,398,KIK Operating Partnership,Soap & Cleaning Compound Mfg.,23,Nitrogen Oxides (NOx),11104-93-1,,426,,426,,,,
2010,23054,KIK Operating Partnership,Soap & Cleaning Compound Mfg.,24,Particulate Matter 2.5 (PM2.5),,,50,,50,,,,
2010,398,KIK Operating Partnership,Soap & Cleaning Compound Mfg.,24,Particulate Matter 2.5 (PM2.5),,,35,,35,,,,
2010,398,KIK Operating Partnership,Soap & Cleaning Compound Mfg.,25,Volatile Organic Compounds (VOCs) Total,,2785487,,,1395,,,,
2010,23054,KIK Operating Partnership,Soap & Cleaning Compound Mfg.,25,Volatile Organic Compounds (VOCs) Total,,1506192,,,785,,,,
2010,23529,KWood Kitchens Inc,Wood Kitchen Cabinet & Counter Top Mfg.,24,Particulate Matter 2.5 (PM2.5),,,65,,65,,,,
2010,23529,KWood Kitchens Inc,Wood Kitchen Cabinet & Counter Top Mfg.,25,Volatile Organic Compounds (VOCs) Total,,,0,718,718,,,,
2010,22450,Kendall Printing Company Limited,Digital Printing,1,Acetaldehyde,75-07-0,8,0,0,8,,,,
2010,22450,Kendall Printing Company Limited,Digital Printing,14,Formaldehyde,50-00-0,8,0,0,8,,,,
2010,22450,Kendall Printing Company Limited,Digital Printing,25,Volatile Organic Compounds (VOCs) Total,,379,0,0,379,,,,
